# file...... IEEE_13_Node_With_Houses.csv
# date...... Tue Jan 23 12:39:13 2018
# user...... ubuntu
# host...... (null)
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,trip_meter1:measured_real_power,trip_meter2:measured_real_power,trip_meter3:measured_real_power,trip_meter4:measured_real_power,trip_meter5:measured_real_power,trip_meter6:measured_real_power,trip_meter7:measured_real_power,trip_meter8:measured_real_power,trip_meter9:measured_real_power,trip_meter10:measured_real_power,trip_meter11:measured_real_power,trip_meter12:measured_real_power,trip_meter13:measured_real_power,trip_meter14:measured_real_power,trip_meter15:measured_real_power
2018-01-23 08:44:19 PST,-47508.3,+9365.06,+7938.65,+10513,+43887.7,+48032.5,+47164,+54749.9,+62977.8,+59208,+50640.4,+38754.6,+45396.3,+48956.9,+52367.1
2018-01-23 08:44:20 PST,-47517.1,+9366.5,+7941.92,+10553.2,+43939.7,+48035.1,+47223.1,+54753.2,+62876.8,+59117.7,+50708.4,+38756.6,+45336.8,+49019.5,+52369
2018-01-23 08:44:21 PST,-51284.5,+9364.63,+7938.8,+10512.9,+43890.2,+48043,+47166.8,+54762.6,+62951.6,+59186.5,+50646.7,+38769.1,+45382.1,+48962.8,+52389.6
2018-01-23 08:44:22 PST,-51169.8,+9365.96,+7942.09,+10553.6,+43941.8,+48045.5,+47225.4,+54765.8,+62852.2,+59097.6,+50713.9,+38771.2,+45323.5,+49024.6,+52391.6
2018-01-23 08:44:23 PST,-51161.6,+9364.45,+7938.82,+10512.9,+43889.9,+48042.9,+47166.5,+54762.5,+62953,+59187.7,+50646,+38769.1,+45382.9,+48962.2,+52389.6
2018-01-23 08:44:24 PST,-51189.8,+9365.52,+7942.31,+10554.3,+43945.3,+48051.9,+47229.4,+54773.6,+62830,+59077.9,+50722.7,+38780.2,+45310.5,+49032.6,+49003.6
2018-01-23 08:44:25 PST,-51157.7,+9363.89,+7939.05,+10512.8,+43892.9,+48049.5,+47169.8,+54770.5,+62931.9,+59168.9,+50653.7,+38778.3,+45370.5,+48969.3,+49002.2
2018-01-23 08:44:26 PST,-51166.2,+9365.29,+7942.33,+10553.4,+43944.9,+48052,+47228.9,+54773.7,+62831.3,+59079,+50721.7,+38780.3,+45311.2,+49031.8,+49003.9
2018-01-23 08:44:27 PST,-51157.2,+9363.8,+7939.06,+10512.5,+43892.9,+48049.4,+47169.9,+54770.4,+62931.9,+59168.9,+50653.8,+38778.2,+45370.5,+48969.4,+49002.1
2018-01-23 08:44:28 PST,-51166.4,+9365.24,+7942.34,+10553.9,+43944.9,+48052,+47228.9,+54773.7,+62831.3,+59079,+50721.7,+38780.3,+45311.2,+49031.8,+49003.9
2018-01-23 08:44:29 PST,-51157.2,+9363.78,+7939.06,+10512.7,+43892.9,+48049.4,+47169.9,+54770.4,+62931.9,+59168.9,+50653.8,+38778.2,+45370.5,+48969.4,+49002.1
2018-01-23 08:44:30 PST,-51166.3,+9365.22,+7942.33,+10553.6,+43944.9,+48052,+47228.9,+54773.7,+62831.3,+59079,+50721.7,+38780.3,+45311.2,+49031.8,+49003.9
2018-01-23 08:44:31 PST,-51157.2,+9363.77,+7939.06,+10512.6,+43892.9,+48049.4,+47169.9,+54770.4,+62931.9,+59168.9,+50653.8,+38778.2,+45370.5,+48969.4,+49002.1
2018-01-23 08:44:32 PST,-51166.3,+9365.22,+7942.34,+10553.8,+43944.9,+48052,+47228.9,+54773.7,+62831.3,+59079,+50721.7,+38780.3,+45311.2,+49031.8,+49003.9
2018-01-23 08:44:33 PST,-56240.7,+9362.86,+7939.47,+10512.2,+43900.7,+48076.2,+47179.3,+51355.4,+62885.5,+59130,+50666.7,+38802.4,+45345,+48981.2,+49035.6
2018-01-23 08:44:34 PST,-56075.3,+9364.29,+7942.72,+10554.2,+40322,+48074,+47241.4,+51353.1,+62813.6,+59065.6,+50722,+38805.8,+41720.4,+49032.1,+49039.5
2018-01-23 08:44:35 PST,-56062.2,+9363.3,+7939.42,+10512.3,+40277,+48071.1,+47182.5,+51349.7,+62917.5,+59158.4,+50654.5,+38803.1,+41774.2,+48970,+49036.7
2018-01-23 08:44:36 PST,-61126.9,+9364.65,+7943.31,+10555.3,+40330.1,+48080.2,+47252.3,+51360,+62800.4,+59055.4,+46971.3,+38813.8,+41715.6,+49054.4,+49051.4
2018-01-23 08:44:37 PST,-60981.2,+9362.99,+7940.12,+10512.3,+40285,+48077.8,+47192.8,+51357.1,+62900.2,+59144.6,+46910,+38811.8,+41766.8,+48991.3,+49049.8
2018-01-23 08:44:38 PST,-61001.6,+9364.12,+7943.61,+10555,+40333.3,+48093.1,+47257.2,+47919,+62789,+59045.2,+46973.8,+38818.6,+41709.8,+49057.4,+49058.2
2018-01-23 08:44:39 PST,-60979.9,+9362.45,+7940.38,+10511.9,+40288.4,+48090.5,+47198,+47916.1,+62889.7,+59135.3,+46913.5,+38816.6,+41761.4,+48994.8,+49056.3
2018-01-23 08:44:40 PST,-60989.6,+9363.86,+7943.64,+10554.6,+40333,+48093.1,+47256.8,+47918.9,+62789.7,+59045.9,+46973.4,+38818.7,+41710.2,+49056.9,+49058.3
2018-01-23 08:44:41 PST,-60979.7,+9362.35,+7940.39,+10511.8,+40288.5,+48090.5,+47198.1,+47916,+62889.7,+59135.3,+46913.5,+38816.5,+41761.4,+48994.9,+49056.3
2018-01-23 08:44:42 PST,-60989.7,+9363.8,+7943.65,+10554.8,+40333,+48093.1,+47256.8,+47918.9,+62789.7,+59045.9,+46973.4,+38818.7,+41710.2,+49056.9,+49058.3
2018-01-23 08:44:43 PST,-60979.7,+9362.33,+7940.39,+10511.9,+40288.5,+48090.5,+47198.1,+47916,+62889.7,+59135.3,+46913.5,+38816.5,+41761.4,+48994.9,+49056.3
2018-01-23 08:44:44 PST,-60989.6,+9363.78,+7943.65,+10554.7,+40333,+48093.1,+47256.8,+47918.9,+62789.7,+59045.9,+46973.4,+38818.7,+41710.2,+49056.9,+49058.3
2018-01-23 08:44:45 PST,-60979.7,+9362.33,+7940.39,+10511.8,+40288.5,+48090.5,+47198.1,+47916,+62889.7,+59135.3,+46913.5,+38816.5,+41761.4,+48994.9,+49056.3
2018-01-23 08:44:46 PST,-60989.7,+9363.78,+7943.65,+10554.8,+40333,+48093.1,+47256.8,+47918.9,+62789.7,+59045.9,+46973.4,+38818.7,+41710.2,+49056.9,+49058.3
2018-01-23 08:44:47 PST,-60979.7,+9362.33,+7940.39,+10511.8,+40288.5,+48090.5,+47198.1,+47916,+62889.7,+59135.3,+46913.5,+38816.5,+41761.4,+48994.9,+49056.3
2018-01-23 08:44:48 PST,-60993,+9363.66,+8786.88,+10554.8,+40328,+48095.3,+47250.2,+47921,+62790,+59046.2,+46966.8,+38820.2,+41710.4,+49050,+49060.4
2018-01-23 08:44:49 PST,-60979.7,+9362.35,+8758.4,+10511.9,+40282.3,+48093.2,+47190,+47918.7,+62890.5,+59136.1,+46905.3,+38818.3,+41761.8,+48986.4,+49058.8
2018-01-23 08:44:50 PST,-61004.1,+9363.58,+8754.62,+10554.8,+40320.2,+48100.5,+47240,+47926.2,+59293,+59061.6,+46948.5,+38826.9,+41719.3,+49031.1,+49069.8
2018-01-23 08:44:51 PST,-60987.9,+9362.74,+8749.11,+10512.4,+40269.4,+48101.8,+47173,+47927.3,+59408.4,+55607.1,+46871.5,+38829.6,+41781.9,+48952.2,+49075.3
2018-01-23 08:44:52 PST,-60982.1,+9364.83,+8751.72,+10554.8,+40313.9,+48103.9,+47231.7,+47929.6,+59319.8,+55530.3,+46931.4,+38831,+41732.7,+49014.3,+49076.3
2018-01-23 08:44:53 PST,-60960.4,+9363.7,+8748.86,+10511.8,+40275.7,+48096.7,+47181.4,+47922.2,+59396.7,+55598.3,+46888,+38822.6,+45365.7,+48969.3,+49065.4
2018-01-23 08:44:54 PST,-60988.5,+9364.53,+8752.13,+10554.8,+40320.2,+48099.8,+47239.9,+47925.6,+59299.8,+55512.7,+46947.7,+38825.5,+45303.1,+49031.1,+49068.5
2018-01-23 08:44:55 PST,-60976.4,+9363.23,+8748.95,+10512.1,+40275.7,+48097.2,+47181.3,+47922.7,+59392.7,+55594.9,+46887.9,+38823.3,+45362.3,+48969.1,+49066.5
2018-01-23 08:44:56 PST,-60963.8,+9365.03,+8752.61,+10554.4,+40325.6,+48092.4,+47247,+47918.2,+59316.9,+55527.7,+46961.4,+38815.2,+45313.8,+45282.7,+49054.2
2018-01-23 08:44:57 PST,-60981.7,+9363.46,+8749.48,+10511.9,+40280.9,+48090.1,+47188.2,+47915.6,+59407.7,+55608,+46901.3,+38813.4,+45371.8,+45227.7,+49052.6
2018-01-23 08:44:58 PST,-60990.6,+9365,+8752.7,+10554.8,+40325.4,+48092.7,+47246.8,+47918.5,+59315.1,+55526.1,+46961.1,+38815.6,+45312.8,+45282.1,+49054.7
2018-01-23 08:44:59 PST,-60980.6,+9363.52,+8749.5,+10512.1,+40280.9,+48090.1,+47188.2,+47915.6,+59407.8,+55608.1,+46901.3,+38813.4,+45371.9,+45227.7,+49052.7
2018-01-23 08:45:00 PST,-60990.6,+9364.98,+8752.7,+10554.6,+40325.4,+48092.7,+47246.8,+47918.5,+59315.1,+55526.1,+46961.1,+38815.6,+45312.8,+45282.1,+49054.7
2018-01-23 08:45:01 PST,-60990.9,+9363.19,+8749.72,+10511.7,+40284.7,+48102.9,+47193.9,+44466,+59397.3,+55598.9,+46905.2,+38818,+45365.3,+45231.3,+49059
2018-01-23 08:45:02 PST,-60988.9,+9364.48,+8752.96,+10555.1,+40328.9,+48105.4,+47252,+44468.6,+59305.4,+55517.6,+46964.4,+38820.3,+45306.6,+45285.2,+49061.3
2018-01-23 08:45:03 PST,-60978.6,+9362.98,+8749.78,+10511.9,+40284.4,+48102.9,+47193.4,+44466,+59398,+55599.4,+46904.7,+38818.1,+45365.7,+45230.9,+49059.2
2018-01-23 08:45:04 PST,-60988.6,+9364.39,+8752.98,+10554.8,+40328.9,+48105.4,+47252,+44468.6,+59305.4,+55517.6,+46964.5,+38820.3,+45306.6,+45285.2,+49061.2
2018-01-23 08:45:05 PST,-60978.6,+9362.93,+8749.78,+10511.7,+40284.4,+48102.8,+47193.4,+44465.9,+59398,+55599.4,+46904.7,+38818.1,+45365.7,+45230.9,+49059.2
2018-01-23 08:45:06 PST,-60988.7,+9364.37,+8752.98,+10555,+40328.9,+48105.4,+47252,+44468.6,+59305.4,+55517.6,+46964.5,+38820.3,+45306.6,+45285.2,+49061.2
2018-01-23 08:45:07 PST,-60978.6,+9362.92,+8749.78,+10511.8,+40284.4,+48102.8,+47193.4,+44466,+59398,+55599.4,+46904.7,+38818.1,+45365.7,+45230.9,+49059.2
2018-01-23 08:45:08 PST,-60988.6,+9364.36,+8752.98,+10554.9,+40328.9,+48105.4,+47252,+44468.6,+59305.4,+55517.6,+46964.5,+38820.3,+45306.6,+45285.2,+49061.2
2018-01-23 08:45:09 PST,-60978.6,+9362.92,+8749.78,+10511.8,+40284.4,+48102.8,+47193.4,+44466,+59398,+55599.4,+46904.7,+38818.1,+45365.7,+45230.9,+49059.2
2018-01-23 08:45:10 PST,-60988.7,+9364.36,+8752.98,+10554.9,+40328.9,+48105.4,+47252,+44468.6,+59305.4,+55517.6,+46964.5,+38820.3,+45306.6,+45285.2,+49061.2
2018-01-23 08:45:11 PST,-60978.6,+9362.92,+8749.78,+10511.8,+40284.4,+48102.8,+47193.4,+44466,+59398,+55599.4,+46904.7,+38818.1,+45365.7,+45230.9,+49059.2
2018-01-23 08:45:12 PST,-60988.6,+9364.36,+8752.98,+10554.9,+40328.9,+48105.4,+47252,+44468.6,+59305.4,+55517.6,+46964.5,+38820.3,+45306.6,+45285.2,+49061.2
2018-01-23 08:45:13 PST,-60978.6,+9362.92,+8749.78,+10511.8,+40284.4,+48102.8,+47193.4,+44466,+59398,+55599.4,+46904.7,+38818.1,+45365.7,+45230.9,+49059.2
2018-01-23 08:45:14 PST,-66068.8,+9363.79,+8753.18,+10556.4,+40331.8,+48119.3,+47255.8,+44480.9,+59273.3,+55491.5,+46972,+38839.7,+45287.9,+45292,+49088.2
2018-01-23 08:45:15 PST,-65895.1,+9362.2,+8750.04,+10512,+40287,+48116.6,+47196.8,+44478.1,+59367.3,+55574.6,+46911.6,+38837.3,+45347.7,+45237.2,+49085.9
2018-01-23 08:45:16 PST,-65907.2,+9363.55,+8753.25,+10554.6,+40331.4,+48119.1,+47255.3,+44480.7,+59275.1,+55493,+46971.3,+38839.5,+45288.9,+45291.4,+49088
2018-01-23 08:45:17 PST,-70981.9,+9361.5,+8750.26,+10511.1,+40289.9,+48130.2,+47200.6,+44490.3,+59335.2,+55548.5,+46919.2,+38856.5,+45329,+45244.1,+49112.6
2018-01-23 08:45:18 PST,-70828.7,+9362.77,+8753.5,+10556.2,+40334,+48132.7,+47258.7,+44492.8,+59244.7,+55468.4,+46978.1,+38858.6,+45271.2,+45297.7,+49114.6
2018-01-23 08:45:19 PST,-70819.8,+9361.21,+8750.33,+10511.6,+40289.7,+48130.1,+47200.3,+44490.2,+59336.7,+55549.8,+46918.7,+38856.3,+45329.8,+45243.6,+49112.4
2018-01-23 08:45:20 PST,-75216.9,+9362.14,+8753.7,+10556.6,+40336.5,+48144.5,+47262,+44503.3,+59217.3,+55446.1,+46984.6,+38875.2,+45255.1,+45303.7,+49137.6
2018-01-23 08:45:21 PST,-80755.7,+9359.9,+8750.78,+10511.2,+40295.2,+48157,+47207.5,+44514,+59274.7,+55499.4,+46933.1,+38894.1,+45293.6,+45256.9,+49164.8
2018-01-23 08:45:22 PST,-80586.6,+9361.1,+8754.04,+10556.3,+40339.1,+48159.4,+47265.4,+44516.4,+59184.9,+55419.9,+46991.9,+38896.1,+45236.2,+45310.3,+49166.7
2018-01-23 08:45:23 PST,-80577.8,+9359.49,+8750.87,+10510.9,+40294.9,+48156.7,+47207.1,+44513.8,+59276.4,+55500.8,+46932.6,+38893.7,+45294.5,+45256.4,+49164.4
2018-01-23 08:45:24 PST,-80589.4,+9360.89,+8754.07,+10556.5,+40339.2,+48159.4,+47265.4,+44516.4,+59184.9,+55419.9,+46991.9,+38896.1,+45236.1,+45310.4,+49166.7
2018-01-23 08:45:25 PST,-80577.9,+9359.39,+8750.88,+10511,+40294.9,+48156.7,+47207.1,+44513.8,+59276.4,+55500.8,+46932.6,+38893.7,+45294.5,+45256.4,+49164.4
2018-01-23 08:45:26 PST,-80589.4,+9360.84,+8754.07,+10556.4,+40339.2,+48159.4,+47265.4,+44516.4,+59184.9,+55419.9,+46991.9,+38896.1,+45236.2,+45310.4,+49166.7
2018-01-23 08:45:27 PST,-80577.9,+9359.37,+8750.88,+10510.9,+40294.9,+48156.7,+47207.1,+44513.8,+59276.4,+55500.8,+46932.6,+38893.7,+45294.5,+45256.4,+49164.4
2018-01-23 08:45:28 PST,-80589.4,+9360.83,+8754.07,+10556.4,+40339.2,+48159.4,+47265.4,+44516.4,+59184.9,+55419.9,+46991.9,+38896.1,+45236.1,+45310.4,+49166.7
2018-01-23 08:45:29 PST,-80577.9,+9359.36,+8750.88,+10511,+40294.9,+48156.7,+47207.1,+44513.8,+59276.4,+55500.8,+46932.6,+38893.7,+45294.5,+45256.4,+49164.4
2018-01-23 08:45:30 PST,-80589.4,+9360.83,+8754.07,+10556.4,+40339.2,+48159.4,+47265.4,+44516.4,+59184.9,+55419.9,+46991.9,+38896.1,+45236.2,+45310.4,+49166.7
2018-01-23 08:45:31 PST,-85674.4,+9358.8,+8751.09,+10510.8,+40297.8,+48170.3,+47211,+44525.8,+59244.5,+55474.9,+46940.2,+38912.7,+45275.9,+45263.4,+49190.9
2018-01-23 08:45:32 PST,-85523.6,+9360.12,+8754.32,+10557,+40341.8,+48172.7,+47268.9,+44528.3,+59154.8,+55395.4,+46998.9,+38914.9,+45218.5,+45316.8,+49192.9
2018-01-23 08:45:33 PST,-91188.2,+9358.45,+8751.85,+10510.4,+40306.4,+48177.7,+47222.2,+44532.4,+59227.3,+55461.4,+43182.1,+38922.6,+45266.5,+45283.5,+49205.5
2018-01-23 08:45:34 PST,-91047.4,+9359.54,+8755.16,+10557.1,+40350.1,+48180.4,+47279.7,+44535.1,+59136,+55380.6,+43232.6,+38925.1,+45208.3,+45336.4,+49208
2018-01-23 08:45:35 PST,-96740.1,+9357.45,+8752.25,+10510.3,+40309.2,+48192.7,+47225.9,+44545.7,+59191.6,+55432.4,+43188.6,+38943.7,+45245.7,+45290.5,+49234.8
2018-01-23 08:45:36 PST,-96572.2,+9358.65,+8755.5,+10557.7,+40353.1,+48195.1,+47283.6,+44548.1,+59102.5,+55353.4,+43239.6,+38945.9,+45188.7,+45343.7,+49236.9
2018-01-23 08:45:37 PST,-101671,+9356.51,+8752.55,+10510.1,+40312,+48205.7,+47229.4,+44557.3,+59161.5,+55408,+43194.9,+38962.1,+45228,+45297.2,+49260.4
2018-01-23 08:45:38 PST,-101523,+9357.78,+8755.79,+10557.9,+40355.8,+48208.2,+47287.2,+44559.7,+59072.5,+55329.1,+43245.9,+38964.3,+45171.1,+45350.3,+49262.5
2018-01-23 08:45:39 PST,-101535,+9355.82,+8752.85,+10509.7,+40314.8,+48211.6,+47233.2,+44562.5,+59142.4,+55390.1,+43201.1,+35520.1,+45215.8,+45304,+49272.1
2018-01-23 08:45:40 PST,-101525,+9357.09,+8756.08,+10558.2,+40358.5,+48214.5,+47290.7,+44565.3,+59053,+55311.1,+43251.8,+35522.4,+45158.8,+45356.9,+49274.9
2018-01-23 08:45:41 PST,-101512,+9355.52,+8752.92,+10509.8,+40314.5,+48211.7,+47232.8,+44562.6,+59143.2,+55391,+43200.5,+35520.1,+45216.4,+45303.5,+49272.3
2018-01-23 08:45:42 PST,-101525,+9356.96,+8756.1,+10558.1,+40358.5,+48214.4,+47290.7,+44565.3,+59053,+55311.1,+43251.9,+35522.4,+45158.8,+45356.9,+49274.9
2018-01-23 08:45:43 PST,-101512,+9355.45,+8752.93,+10509.7,+40314.5,+48211.7,+47232.8,+44562.6,+59143.2,+55390.9,+43200.5,+35520.1,+45216.4,+45303.5,+49272.3
2018-01-23 08:45:44 PST,-101525,+9356.93,+8756.1,+10558.1,+40358.5,+48214.4,+47290.7,+44565.3,+59053,+55311.1,+43251.9,+35522.4,+45158.7,+45356.9,+49274.9
2018-01-23 08:45:45 PST,-101512,+9355.44,+8752.93,+10509.8,+40314.5,+48211.7,+47232.8,+44562.6,+59143.2,+55390.9,+43200.5,+35520.1,+45216.4,+45303.5,+49272.3
2018-01-23 08:45:46 PST,-101525,+9356.93,+8756.1,+10558.1,+40358.5,+48214.4,+47290.7,+44565.3,+59053,+55311.1,+43251.9,+35522.4,+45158.7,+45356.9,+49274.9
2018-01-23 08:45:47 PST,-101529,+9355.22,+8752.44,+10510.1,+40308.2,+48216.3,+47224.5,+44566.6,+55648.1,+55404.6,+43186.3,+35525.4,+45226.3,+45288.7,+49281.1
2018-01-23 08:45:48 PST,-101522,+9357.48,+8755.49,+10558.1,+40352.3,+48218.4,+47282.6,+44568.8,+55571.1,+55328.5,+43237.7,+35526.9,+45171.3,+45342.2,+49282.6
2018-01-23 08:45:49 PST,-101512,+9355.87,+8752.29,+10509.9,+40308.3,+48215.7,+47224.6,+44566.1,+55653.8,+55408.3,+43186.4,+35524.7,+45228.9,+45288.8,+49280
2018-01-23 08:45:50 PST,-101540,+9357.36,+8754.96,+10558.1,+40346,+48223,+47274.3,+44572.9,+55585.3,+51797.6,+43222.6,+35531.8,+45181.3,+45327.3,+49291.3
2018-01-23 08:45:51 PST,-101509,+9356.6,+8751.67,+10510.1,+40302.1,+48219.7,+47216.4,+44569.7,+55672.4,+51875,+43171.5,+35528.9,+45241.7,+45273.9,+49287.7
2018-01-23 08:45:52 PST,-101524,+9358.01,+8754.81,+10558.1,+40346,+48222.5,+47274.4,+44572.4,+55589,+51802.2,+43222.8,+35531.2,+45183.8,+45327.4,+49290.3
2018-01-23 08:45:53 PST,-106624,+9356.18,+8751.84,+10509.9,+40305,+48233,+47220.3,+44581.5,+55643.3,+51851.7,+43178.2,+35544.7,+45223.1,+45281,+49313.7
2018-01-23 08:45:54 PST,-111593,+9356.93,+8755.27,+10560.1,+40351.6,+48248.7,+47281.7,+44595.7,+55533,+51757.3,+43235.7,+35562.3,+45148,+45340.9,+49341.8
2018-01-23 08:45:55 PST,-111423,+9355.23,+8752.18,+10510.1,+40307.6,+48245.6,+47223.7,+44592.7,+55616.8,+51830.5,+43184.4,+35559.6,+45206.2,+45287.4,+49338.5
2018-01-23 08:45:56 PST,-111441,+9356.58,+8755.36,+10558.1,+40351.5,+48248.3,+47281.5,+44595.4,+55534.2,+51758.3,+43235.5,+35561.9,+45148.7,+45340.7,+49341.2
2018-01-23 08:45:57 PST,-111415,+9355.38,+8751.99,+10509.6,+40303.8,+51714.2,+47218.6,+44581.2,+55626.3,+51838.8,+43181,+35555.7,+45212.8,+45283.9,+49332
2018-01-23 08:45:58 PST,-111441,+9356.99,+8755.11,+10558.9,+40348,+51717.3,+47276.9,+44584.1,+55543,+51765.9,+43232.5,+35558,+45154.8,+45337.6,+49334.6
2018-01-23 08:45:59 PST,-111427,+9355.55,+8751.93,+10510,+40304,+51714.3,+47219,+44581.3,+55625.8,+51838.3,+43181.3,+35555.7,+45212.4,+45284.2,+49332
2018-01-23 08:46:00 PST,-116561,+9356.52,+8755.3,+10559.8,+40350.9,+51732,+47280.7,+44595.8,+55514.5,+51743,+43239.1,+35573.7,+45136.7,+45344.5,+49360.5
2018-01-23 08:46:01 PST,-116387,+9354.89,+8752.19,+10509.9,+40306.8,+51728.5,+47222.7,+44592.7,+55598.2,+51816.2,+43187.8,+35570.9,+45194.8,+45291,+49357.1
2018-01-23 08:46:02 PST,-116406,+9356.28,+8755.37,+10558.5,+40350.7,+51731.5,+47280.5,+44595.5,+55515.6,+51744,+43238.9,+35573.2,+45137.4,+45344.2,+49359.9
2018-01-23 08:46:03 PST,-116391,+9354.76,+8752.22,+10509.4,+40306.9,+51728.4,+47222.7,+44592.6,+55598.2,+51816.2,+43187.8,+35570.8,+45194.8,+45291.1,+49357.1
2018-01-23 08:46:04 PST,-116406,+9356.22,+8755.38,+10559.3,+40350.7,+51731.5,+47280.5,+44595.5,+55515.6,+51744,+43238.9,+35573.2,+45137.4,+45344.3,+49359.9
2018-01-23 08:46:05 PST,-116391,+9354.73,+8752.22,+10509.7,+40306.8,+51728.5,+47222.7,+44592.7,+55598.1,+51816.1,+43187.8,+35570.9,+45194.8,+45291.1,+49357.1
2018-01-23 08:46:06 PST,-116406,+9356.21,+8755.38,+10558.8,+40350.7,+51731.5,+47280.5,+44595.5,+55515.6,+51744,+43238.9,+35573.2,+45137.4,+45344.2,+49359.9
2018-01-23 08:46:07 PST,-116378,+9355.23,+8752.64,+10509.3,+36678.7,+51718.2,+47235.3,+44584.4,+55605.7,+51822.7,+43193.8,+35566.6,+45200,+45297.2,+49350
2018-01-23 08:46:08 PST,-116406,+9356.55,+8755.86,+10558.9,+36715,+51721.5,+47292.7,+44587.5,+55522.3,+51749.8,+43244.6,+35569.2,+45142,+45350.2,+49353.1
2018-01-23 08:46:09 PST,-116391,+9355.21,+8752.72,+10509.6,+36678.2,+51718.5,+47234.9,+44584.6,+55604.9,+51822,+43193.5,+35566.8,+45199.5,+45297,+49350.3
2018-01-23 08:46:10 PST,-116406,+9356.64,+8755.88,+10558.8,+36715,+51721.5,+47292.7,+44587.5,+55522.3,+51749.8,+43244.6,+35569.2,+45142,+45350.2,+49353.1
2018-01-23 08:46:11 PST,-116411,+9354.49,+8751.72,+10510,+36660.8,+51734.4,+52677.8,+44599.1,+55596.6,+51814.8,+43179.3,+35573.3,+45193.8,+45282.1,+49361.2
2018-01-23 08:46:12 PST,-116405,+9356.32,+8754.7,+10559.1,+36697.9,+51737,+52738.1,+44601.6,+55515.4,+51743.9,+43230.6,+35575.4,+45137.3,+45335.6,+49363.5
2018-01-23 08:46:13 PST,-116391,+9354.64,+8751.49,+10509.7,+36661.2,+51734,+52678.6,+44598.8,+55597.9,+51816,+43179.6,+35573.1,+45194.6,+45282.5,+49360.8
2018-01-23 08:46:14 PST,-116406,+9356.23,+8754.64,+10558.9,+36697.9,+51737,+52738.1,+44601.6,+55515.4,+51743.8,+43230.6,+35575.4,+45137.2,+45335.6,+49363.5
2018-01-23 08:46:15 PST,-116391,+9354.68,+8751.47,+10509.7,+36661.2,+51734,+52678.6,+44598.8,+55597.9,+51816,+43179.6,+35573.1,+45194.6,+45282.5,+49360.7
2018-01-23 08:46:16 PST,-116406,+9356.2,+8754.63,+10559,+36697.9,+51737,+52738.1,+44601.6,+55515.4,+51743.8,+43230.6,+35575.4,+45137.2,+45335.6,+49363.5
2018-01-23 08:46:17 PST,-116391,+9354.7,+8751.47,+10509.7,+36661.2,+51734,+52678.6,+44598.8,+55597.9,+51816,+43179.6,+35573.1,+45194.6,+45282.5,+49360.8
2018-01-23 08:46:18 PST,-116406,+9356.19,+8754.63,+10559,+36697.9,+51737,+52738.1,+44601.6,+55515.4,+51743.8,+43230.6,+35575.4,+45137.2,+45335.6,+49363.5
2018-01-23 08:46:19 PST,-116391,+9354.7,+8751.47,+10509.7,+36661.2,+51734,+52678.6,+44598.8,+55597.9,+51816,+43179.6,+35573.1,+45194.6,+45282.5,+49360.7
2018-01-23 08:46:20 PST,-116409,+9356.1,+9383.47,+10559.1,+36694.5,+51738.9,+52732.5,+44603.1,+55515.8,+51744.2,+43225.9,+35576.4,+45137.5,+45330.7,+49365.2
2018-01-23 08:46:21 PST,-116392,+9354.72,+9354.1,+10509.8,+36656.7,+51736.4,+52671.4,+44600.7,+55598.7,+51816.7,+43173.4,+35574.3,+45195.2,+45276.1,+49362.8
2018-01-23 08:46:22 PST,-116429,+9355.87,+9349.06,+10559.9,+36695.7,+51746.5,+52734.4,+44609.2,+55497.6,+51728.4,+43230.9,+35584.3,+45125,+45335.9,+45929.2
2018-01-23 08:46:23 PST,-116364,+9354.78,+9343.87,+10509.5,+36663.2,+51735.3,+52681.9,+44599.9,+55596.3,+51814,+39403.5,+35572.7,+45193.4,+45294.9,+45914
2018-01-23 08:46:24 PST,-116394,+9356.54,+9346.63,+10558.3,+36707.9,+51728.5,+49140.5,+44593.7,+55519.6,+51746.9,+39451.5,+35571.2,+45140.1,+45353.7,+45910.8
2018-01-23 08:46:25 PST,-116392,+9355.01,+9343.41,+10509.1,+36670.9,+51725.6,+49087.6,+44591,+55601.3,+51818.4,+39407.8,+35568.9,+45197,+45300.4,+45908.4
2018-01-23 08:46:26 PST,-116406,+9356.56,+9346.42,+10559.5,+36707.6,+51728.8,+49140,+44593.9,+55518.8,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:27 PST,-116391,+9355.06,+9343.34,+10509.6,+36670.9,+51725.7,+49087.6,+44591.1,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:28 PST,-116406,+9356.57,+9346.39,+10558.8,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.7,+45353.5,+45911
2018-01-23 08:46:29 PST,-116391,+9355.08,+9343.33,+10509.3,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:30 PST,-116406,+9356.57,+9346.39,+10559.2,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:31 PST,-116391,+9355.08,+9343.33,+10509.5,+36670.9,+51725.7,+49087.6,+44591.1,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
